"";"Unnamed: 0";"Position";"Name";"Salary";"GameInfo";"AvgPointsPerGame";"Team";"Opponent";"Projection";"Actual_fpts";"Consistency";"Unpredictability"
"0";"0";"SF/PF";"LeBron James";"11800";"CLE@CHI 12/04/2017 08:00PM ET";"56.261";"CLE";"CHI";"54.24";"44.75";"15.223901548636382";"4.0844410000000035"
"1";"1";"PF/C";"DeMarcus Cousins";"11000";"GS@NO 12/04/2017 08:00PM ET";"54.576";"NO";"GS";"56.36";"58.75";"13.334240648953747";"3.182655999999996"
"2";"2";"SF/PF";"Giannis Antetokounmpo";"10600";"MIL@BOS 12/04/2017 07:30PM ET";"55.51300000000001";"MIL";"BOS";"56.24";"55.25";"7.916789214737768";"0.5285289999999849"
"3";"4";"PG/SF";"Ben Simmons";"9800";"PHO@PHI 12/04/2017 07:00PM ET";"45.631";"PHI";"PHO";"53.51";"51.0";"7.909762211046177";"62.07864099999996"
"4";"5";"C";"Joel Embiid";"9800";"PHO@PHI 12/04/2017 07:00PM ET";"45.842";"PHI";"PHO";"54.01";"49.5";"14.55133692311466";"66.71622399999998"
"5";"6";"PG/SG";"Stephen Curry";"9400";"GS@NO 12/04/2017 08:00PM ET";"46.524";"GS";"NO";"47.76";"58.75";"8.590952162847113";"1.5276959999999928"
"6";"7";"SF/PF";"Kevin Durant";"9000";"GS@NO 12/04/2017 08:00PM ET";"45.819";"GS";"NO";"46.5";"38.25";"7.437499999999999";"0.4637609999999964"
"7";"8";"C";"Andre Drummond";"8800";"DET@SA 12/04/2017 08:30PM ET";"44.341";"DET";"SA";"45.96";"41.25";"8.484222188497355";"2.6211609999999994"
"8";"9";"PG/SG";"Victor Oladipo";"8700";"NY@IND 12/04/2017 07:00PM ET";"41.284";"IND";"NY";"44.01";"33.75";"10.730568593470773";"7.431075999999995"
"9";"10";"PG";"Kyrie Irving";"8500";"MIL@BOS 12/04/2017 07:30PM ET";"38.457";"BOS";"MIL";"38.88";"42.0";"8.936995190830961";"0.17892900000000153"
"10";"14";"C";"Karl-Anthony Towns";"8300";"MIN@MEM 12/04/2017 08:00PM ET";"41.63";"MIN";"MEM";"42.07";"27.75";"11.22303786625388";"0.193599999999998"
"11";"15";"PF/C";"LaMarcus Aldridge";"8300";"DET@SA 12/04/2017 08:30PM ET";"40.295";"SA";"DET";"40.98";"37.5";"8.77361058459164";"0.4692249999999934"
"12";"16";"PF/C";"Kevin Love";"8200";"CLE@CHI 12/04/2017 08:00PM ET";"37.88";"CLE";"CHI";"33.33";"45.25";"11.952910776183007";"20.70250000000004"
"13";"17";"C";"Marc Gasol";"8100";"MIN@MEM 12/04/2017 08:00PM ET";"40.875";"MEM";"MIN";"39.49";"38.75";"11.228390551898565";"1.9182249999999945"
"14";"18";"PG";"Dennis Schroder";"8000";"BKN@ATL 12/04/2017 07:30PM ET";"35.275";"ATL";"BKN";"39.83";"31.25";"7.965676470582204";"20.748025"
"15";"19";"SF/PF";"Aaron Gordon";"7900";"ORL@CHA 12/04/2017 07:00PM ET";"37.357";"ORL";"CHA";"37.03";"30.0";"10.005839798105876";"0.10692899999999882"
"16";"20";"SG/SF";"Devin Booker";"7800";"PHO@PHI 12/04/2017 07:00PM ET";"36.946";"PHO";"PHI";"37.45";"64.5";"12.509996003196804";"0.2540160000000049"
"17";"21";"C";"Dwight Howard";"7700";"ORL@CHA 12/04/2017 07:00PM ET";"35.107";"CHA";"ORL";"37.68";"24.25";"11.561698842166713";"6.620329000000002"
"18";"22";"PF/C";"Al Horford";"7600";"MIL@BOS 12/04/2017 07:30PM ET";"34.841";"BOS";"MIL";"33.86";"44.75";"6.4935865795927175";"0.9623610000000032"
"19";"23";"C";"Rudy Gobert";"7500";"WAS@UTA 12/04/2017 09:00PM ET";"35.042";"UTA";"WAS";"28.29";"26.0";"10.528550649917527";"45.589504000000034"
"20";"24";"PG";"Kemba Walker";"7500";"ORL@CHA 12/04/2017 07:00PM ET";"38.289";"CHA";"ORL";"35.74";"50.5";"11.18447454108748";"6.497400999999997"
"21";"25";"SG";"Bradley Beal";"7400";"WAS@UTA 12/04/2017 09:00PM ET";"36.5";"WAS";"UTA";"35.81";"13.25";"10.087663996797312";"0.47609999999999686"
"22";"26";"PF/C";"Draymond Green";"7400";"GS@NO 12/04/2017 08:00PM ET";"35.136";"GS";"NO";"36.36";"53.25";"7.8453854653175075";"1.4981759999999917"
"23";"27";"SG/SF";"Tyreke Evans";"7300";"MIN@MEM 12/04/2017 08:00PM ET";"32.705";"MEM";"MIN";"37.27";"43.25";"8.791900512396795";"20.839225000000045"
"24";"29";"C";"Nikola Vucevic";"7100";"ORL@CHA 12/04/2017 07:00PM ET";"35.076";"ORL";"CHA";"35.9";"34.5";"11.204579362216618";"0.6789759999999968"
"25";"30";"PG/SG";"Spencer Dinwiddie";"7000";"BKN@ATL 12/04/2017 07:30PM ET";"27.375";"BKN";"ATL";"35.64";"29.75";"11.934735376066447";"68.310225"
"26";"31";"SG";"Klay Thompson";"7000";"GS@NO 12/04/2017 08:00PM ET";"33.522";"GS";"NO";"33.57";"31.25";"8.158896903639029";"0.002304000000000175"
"27";"32";"PG/SG";"Donovan Mitchell";"6900";"WAS@UTA 12/04/2017 09:00PM ET";"28.783";"UTA";"WAS";"35.95";"27.75";"11.23003345123199";"51.365889000000024"
"28";"33";"SG";"Jimmy Butler";"6900";"MIN@MEM 12/04/2017 08:00PM ET";"35.369";"MIN";"MEM";"37.02";"48.0";"9.690808258648108";"2.7258010000000112"
"29";"34";"SG/SF";"Will Barton";"6900";"DEN@DAL 12/04/2017 08:30PM ET";"29.216";"DEN";"DAL";"29.52";"46.0";"10.876600507350226";"0.09241599999999908"
"30";"35";"PG/SG";"Eric Bledsoe";"6700";"MIL@BOS 12/04/2017 07:30PM ET";"32.196";"MIL";"BOS";"30.12";"28.75";"11.918663744503634";"4.309775999999987"
"31";"36";"PF/C";"Derrick Favors";"6700";"WAS@UTA 12/04/2017 09:00PM ET";"27.609";"UTA";"WAS";"29.19";"23.5";"10.445748001736852";"2.4995609999999986"
"32";"37";"SF/PF";"TJ Warren";"6700";"PHO@PHI 12/04/2017 07:00PM ET";"30.667";"PHO";"PHI";"33.32";"43.0";"13.005882368777455";"7.0384089999999935"
"33";"38";"SF/PF";"Harrison Barnes";"6600";"DEN@DAL 12/04/2017 08:30PM ET";"32.185";"DAL";"DEN";"34.6";"40.5";"7.8831411552555775";"5.832224999999996"
"34";"39";"SF/PF";"Andrew Wiggins";"6500";"MIN@MEM 12/04/2017 08:00PM ET";"31.043000000000006";"MIN";"MEM";"29.68";"21.25";"7.501874765683574";"1.8577690000000182"
"35";"40";"PG";"Jeff Teague";"6400";"MIN@MEM 12/04/2017 08:00PM ET";"33.066";"MIN";"MEM";"33.51";"15.25";"11.222642844637829";"0.197135999999996"
"36";"43";"SF/PF";"Tobias Harris";"6400";"DET@SA 12/04/2017 08:30PM ET";"30.977";"DET";"SA";"28.33";"26.25";"10.098048734052245";"7.006609000000011"
"37";"44";"SG/SF";"Khris Middleton";"6300";"MIL@BOS 12/04/2017 07:30PM ET";"35.107";"MIL";"BOS";"32.48";"42.5";"14.552593652890325";"6.9011290000000125"
"38";"45";"PG/SG";"Jrue Holiday";"6300";"GS@NO 12/04/2017 08:00PM ET";"31.837";"NO";"GS";"33.7";"50.0";"9.598553893275033";"3.4707690000000118"
"39";"47";"SF/PF";"Robert Covington";"6200";"PHO@PHI 12/04/2017 07:00PM ET";"30.92";"PHI";"PHO";"33.4";"28.5";"10.220805706060837";"6.150399999999984"
"40";"48";"PG/SG";"Kris Dunn";"6100";"CLE@CHI 12/04/2017 08:00PM ET";"27.426";"CHI";"CLE";"30.58";"31.5";"9.380319003924367";"9.947716"
"41";"49";"PF";"Lauri Markkanen";"6100";"CLE@CHI 12/04/2017 08:00PM ET";"29.893";"CHI";"CLE";"24.78";"28.75";"8.941451261042289";"26.142768999999994"
"42";"50";"C";"Myles Turner";"6100";"NY@IND 12/04/2017 07:00PM ET";"30.781";"IND";"NY";"33.8";"22.25";"10.538353335585262";"9.11436099999999"
"43";"51";"SF/PF";"Jayson Tatum";"6000";"MIL@BOS 12/04/2017 07:30PM ET";"26.51";"BOS";"MIL";"22.55";"26.0";"8.434163802512911";"15.681600000000007"
"44";"52";"SG/SF";"Jaylen Brown";"6000";"MIL@BOS 12/04/2017 07:30PM ET";"27.446";"BOS";"MIL";"24.09";"19.25";"6.79850989865465";"11.262736000000011"
"45";"53";"PG";"Elfrid Payton";"6000";"ORL@CHA 12/04/2017 07:00PM ET";"28.982";"ORL";"CHA";"38.75";"27.5";"12.675002241348196";"95.41382400000002"
"46";"54";"SF/PF";"DeMarre Carroll";"5900";"BKN@ATL 12/04/2017 07:30PM ET";"28.725";"BKN";"ATL";"27.41";"29.0";"7.534845523222327";"1.7292250000000033"
"47";"55";"PF/C";"Taj Gibson";"5900";"MIN@MEM 12/04/2017 08:00PM ET";"25.935";"MIN";"MEM";"28.58";"27.75";"9.972297153931773";"6.996024999999998"
"48";"56";"PG";"Reggie Jackson";"5900";"DET@SA 12/04/2017 08:30PM ET";"29.114";"DET";"SA";"26.18";"38.0";"7.710234264813273";"8.608356000000006"
"49";"57";"SG";"Gary Harris";"5800";"DEN@DAL 12/04/2017 08:30PM ET";"27.1";"DEN";"DAL";"25.53";"37.75";"6.170151704684702";"2.464900000000001"
"50";"58";"SG/SF";"Jeremy Lamb";"5800";"ORL@CHA 12/04/2017 07:00PM ET";"30.095";"CHA";"ORL";"26.37";"17.5";"8.509347285665934";"13.875624999999983"
"51";"59";"SG/SF";"Kent Bazemore";"5700";"BKN@ATL 12/04/2017 07:30PM ET";"27.045";"ATL";"BKN";"30.3";"21.25";"9.45800969382148";"10.595024999999994"
"52";"60";"SF/PF";"Rondae Hollis-Jefferson";"5700";"BKN@ATL 12/04/2017 07:30PM ET";"26.132";"BKN";"ATL";"29.36";"37.5";"10.558659674298015";"10.419983999999987"
"53";"63";"PG";"Darren Collison";"5700";"NY@IND 12/04/2017 07:00PM ET";"28.717";"IND";"NY";"29.03";"41.5";"12.005556553442027";"0.0979690000000015"
"54";"64";"SG/SF";"Nicolas Batum";"5700";"ORL@CHA 12/04/2017 07:00PM ET";"22.25";"CHA";"ORL";"29.42";"36.25";"11.6035195810007";"51.408900000000024"
"55";"65";"SG/SF";"Justin Holiday";"5600";"CLE@CHI 12/04/2017 08:00PM ET";"27.713";"CHI";"CLE";"28.45";"31.5";"7.167218828478317";"0.5431689999999976"
"56";"66";"PG/SG";"Dwyane Wade";"5600";"CLE@CHI 12/04/2017 08:00PM ET";"25.08";"CLE";"CHI";"24.73";"35.0";"12.319746092791428";"0.12249999999999851"
"57";"67";"SF/PF";"Thaddeus Young";"5600";"NY@IND 12/04/2017 07:00PM ET";"27.728";"IND";"NY";"28.18";"33.0";"7.890815363779789";"0.20430399999999835"
"58";"68";"PF/C";"Dario Saric";"5600";"PHO@PHI 12/04/2017 07:00PM ET";"24.114";"PHI";"PHO";"27.98";"28.75";"10.232948514192657";"14.945955999999997"
"59";"69";"PG";"Ricky Rubio";"5500";"WAS@UTA 12/04/2017 09:00PM ET";"27.534";"UTA";"WAS";"25.17";"18.75";"11.235663379567196";"5.588495999999987"
"60";"70";"SG/SF";"Evan Fournier";"5500";"ORL@CHA 12/04/2017 07:00PM ET";"29.413";"ORL";"CHA";"30.36";"25.75";"9.684292762808727";"0.8968089999999984"
"61";"71";"PF/C";"Pau Gasol";"5500";"DET@SA 12/04/2017 08:30PM ET";"29.33";"SA";"DET";"30.86";"38.5";"8.596629966657034";"2.3409000000000035"
"62";"72";"SG/SF";"Marcus Smart";"5400";"MIL@BOS 12/04/2017 07:30PM ET";"26.148000000000003";"BOS";"MIL";"20.94";"24.0";"7.836528836833709";"27.12326400000002"
"63";"73";"SG/SF";"Denzel Valentine";"5400";"CLE@CHI 12/04/2017 08:00PM ET";"24.012";"CHI";"CLE";"22.15";"13.75";"9.947287540418477";"3.467044000000007"
"64";"74";"PG/SG";"Avery Bradley";"5400";"DET@SA 12/04/2017 08:30PM ET";"25.455";"DET";"SA";"24.96";"9.25";"7.9143185372144815";"0.24502499999999747"
"65";"75";"SG/SF";"Taurean Prince";"5300";"BKN@ATL 12/04/2017 07:30PM ET";"25.716";"ATL";"BKN";"26.04";"19.0";"9.738648925530523";"0.10497599999999875"
"66";"76";"C";"Robin Lopez";"5300";"CLE@CHI 12/04/2017 08:00PM ET";"24.643";"CHI";"CLE";"22.75";"27.25";"7.344410083670723";"3.5834490000000025"
"67";"77";"PG";"Mario Chalmers";"5300";"MIN@MEM 12/04/2017 08:00PM ET";"19.893";"MEM";"MIN";"15.18";"10.0";"9.058089015249694";"22.21236900000001"
"68";"78";"SG/SF";"JJ Redick";"5300";"PHO@PHI 12/04/2017 07:00PM ET";"26.875";"PHI";"PHO";"30.66";"30.25";"9.064338893892556";"14.326225"
"69";"80";"C";"Marcin Gortat";"5200";"WAS@UTA 12/04/2017 09:00PM ET";"25.943";"WAS";"UTA";"25.07";"20.25";"9.45033570986977";"0.7621290000000019"
"70";"83";"SG/SF";"Joe Ingles";"5100";"WAS@UTA 12/04/2017 09:00PM ET";"24.696";"UTA";"WAS";"27.76";"18.5";"7.892065885898853";"9.388096"
"71";"84";"PF/C";"Domantas Sabonis";"5100";"NY@IND 12/04/2017 07:00PM ET";"27.583";"IND";"NY";"20.64";"29.0";"8.81198863996372";"48.20524899999997"
"72";"85";"PG/SG";"Jamal Murray";"5100";"DEN@DAL 12/04/2017 08:30PM ET";"22.955";"DEN";"DAL";"22.5";"28.0";"10.580898324656804";"0.20702499999999846"
"73";"86";"PF/C";"Trevor Booker";"5000";"BKN@ATL 12/04/2017 07:30PM ET";"22.132";"BKN";"ATL";"23.14";"27.0";"9.643882220647154";"1.0160639999999983"
"74";"87";"SG/SF";"Jonathon Simmons";"5000";"ORL@CHA 12/04/2017 07:00PM ET";"21.478";"ORL";"CHA";"24.44";"24.5";"8.198312968307308";"8.773443999999998"
"75";"88";"PG";"Rajon Rondo";"5000";"GS@NO 12/04/2017 08:00PM ET";"22.2";"NO";"GS";"23.83";"38.75";"7.783147239541402";"2.6568999999999967"
"76";"89";"SG/SF";"Caris LeVert";"4900";"BKN@ATL 12/04/2017 07:30PM ET";"22.545";"BKN";"ATL";"25.17";"33.5";"5.435157373297909";"6.890625"
"77";"90";"SF/PF";"Marcus Morris";"4900";"MIL@BOS 12/04/2017 07:30PM ET";"24.464";"BOS";"MIL";"21.81";"15.5";"5.569294879474912";"7.043716"
"78";"91";"SF/PF";"Ersan Ilyasova";"4800";"BKN@ATL 12/04/2017 07:30PM ET";"16.727";"ATL";"BKN";"21.39";"15.5";"6.486899190762188";"21.743569"
"79";"92";"PG/SG";"Malcolm Brogdon";"4800";"MIL@BOS 12/04/2017 07:30PM ET";"24.425";"MIL";"BOS";"21.04";"17.5";"10.000735267086762";"11.458225000000011"
"80";"93";"PF";"Bobby Portis";"4800";"CLE@CHI 12/04/2017 08:00PM ET";"24.708";"CHI";"CLE";"9.59";"26.75";"9.237792244662982";"228.55392399999997"
"81";"94";"PF/C";"Kenneth Faried";"4800";"DEN@DAL 12/04/2017 08:30PM ET";"13.224";"DEN";"DAL";"21.94";"31.25";"9.96027825199391";"75.96865600000002"
"82";"95";"SF/PF";"Rudy Gay";"4800";"DET@SA 12/04/2017 08:30PM ET";"23.262";"SA";"DET";"25.61";"36.5";"8.42213648909442";"5.513103999999995"
"83";"96";"SG/SF";"Allen Crabbe";"4700";"BKN@ATL 12/04/2017 07:30PM ET";"22.013";"BKN";"ATL";"23.25";"16.5";"9.683681779698128";"1.530168999999996"
"84";"97";"SF/PF";"Markieff Morris";"4700";"WAS@UTA 12/04/2017 09:00PM ET";"19.3";"WAS";"UTA";"22.3";"15.75";"6.193035861499445";"9.0"
"85";"98";"SF/PF";"JaMychal Green";"4700";"MIN@MEM 12/04/2017 08:00PM ET";"19.85";"MEM";"MIN";"23.89";"29.75";"8.173527244650721";"16.321599999999993"
"86";"99";"PF/C";"Dirk Nowitzki";"4700";"DEN@DAL 12/04/2017 08:30PM ET";"23.087";"DAL";"DEN";"21.51";"20.0";"8.205782620874906";"2.486928999999994"
"87";"100";"SF/PF";"Wilson Chandler";"4700";"DEN@DAL 12/04/2017 08:30PM ET";"19.792";"DEN";"DAL";"12.11";"16.75";"9.187687573115255";"59.01312400000003"
"88";"102";"C";"John Henson";"4600";"MIL@BOS 12/04/2017 07:30PM ET";"21.563";"MIL";"BOS";"25.11";"6.75";"10.888598664766414";"12.581209000000005"
"89";"103";"PG/SG";"Jerian Grant";"4600";"CLE@CHI 12/04/2017 08:00PM ET";"22.595";"CHI";"CLE";"20.59";"6.0";"9.721919929940947";"4.020024999999996"
"90";"104";"SG/SF";"Bojan Bogdanovic";"4500";"NY@IND 12/04/2017 07:00PM ET";"22.435";"IND";"NY";"23.24";"28.0";"9.837654232055208";"0.6480249999999995"
"91";"105";"SG/SF";"Lance Stephenson";"4500";"NY@IND 12/04/2017 07:00PM ET";"19.174";"IND";"NY";"21.08";"18.75";"8.133305471623258";"3.6328359999999953"
"92";"106";"SG/SF";"Wesley Matthews";"4500";"DEN@DAL 12/04/2017 08:30PM ET";"22.924";"DAL";"DEN";"25.37";"22.75";"11.090566166555105";"5.9829160000000075"
"93";"107";"PG";"Michael Carter-Williams";"4500";"ORL@CHA 12/04/2017 07:00PM ET";"16.45";"CHA";"ORL";"17.49";"8.25";"7.7286572480051685";"1.0815999999999981"
